# Generated by .omo/evidence/task-r3-opencode-inventory-generator.py
# Scope: case-sensitive lowercase `opencode` in crates/*/src/**/*
# Source snapshot SHA-256: 7b1e580cc588eeb01d59c40c68a264f24b8d01d3db3600d67456e41c7a5efa5a
# Total occurrences: 852
# Classified occurrences: 852
# Unclassified occurrences: 0
# historical-citation: 55
# plugin-abi: 69
# unclassified: 0
# upstream-artifact-reference: 728
# zuno-owned-stale-identity: 0
path	line	column	class	reason	source
crates/oc-paths/src/walk.rs	164	39	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                root.path().join("a/b/opencode.jsonc"),
crates/oc-paths/src/walk.rs	165	39	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	                root.path().join("a/b/opencode.json")
crates/oc-paths/src/walk.rs	181	26	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            up_first(&[".opencode"], &root.path().join("a/b/c"), None),
crates/oc-paths/src/walk.rs	182	43	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            Some(root.path().join("a/b/c/.opencode"))
crates/oc-paths/src/walk.rs	193	33	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        fs::write(nested.join(".opencode"), "").expect("write file named .opencode");
crates/oc-paths/src/walk.rs	193	75	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        fs::write(nested.join(".opencode"), "").expect("write file named .opencode");
crates/oc-paths/src/walk.rs	195	20	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            up(&[".opencode"], &nested, Some(&nested)),
crates/oc-paths/src/walk.rs	196	32	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            vec![nested.join(".opencode")]
crates/oc-permission/src/visibility.rs	12	23	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Oracle: `packages/opencode/src/permission/index.ts:204-219`
crates/oc-permission/src/visibility.rs	29	15	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `packages/opencode/src/session/tools.ts:28-32` as `MCP_RESOURCE_TOOLS`.
crates/oc-plugin/src/js/host.rs	23	37	plugin-abi	retained plugin package, SDK, host, or semver contract	//! stdin belongs to the terminal. `opencode-antigravity-auth` prompts through
crates/oc-plugin/src/js/host.rs	142	23	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// An explicit `@opencode-ai/sdk` directory, when the caller knows better than
crates/oc-plugin/src/js/host.rs	148	10	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// `opencode-antigravity-auth` does (`dist/src/plugin/server.js:1`). Handing it
crates/oc-plugin/src/js/host.rs	189	40	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// Point the shim at a specific `@opencode-ai/sdk` install.
crates/oc-plugin/src/js/host.rs	204	17	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// Which `@opencode-ai/sdk` the client was built from.
crates/oc-plugin/src/js/host.rs	491	51	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// to contend with and refusing would break `opencode run`. With one, the TUI
crates/oc-plugin/src/js/loader.rs	27	19	plugin-abi	retained plugin package, SDK, host, or semver contract	        package: "opencode-antigravity-auth",
crates/oc-plugin/src/js/loader.rs	31	28	plugin-abi	retained plugin package, SDK, host, or semver contract	        package: "@sunerpy/opencode-kiro-auth",
crates/oc-plugin/src/js/loader.rs	161	47	plugin-abi	retained plugin package, SDK, host, or semver contract	            message: format!("Plugin requires opencode {range} but running {reported}"),
crates/oc-plugin/src/js/shim.mjs	10	36	plugin-abi	retained plugin package, SDK, host, or semver contract	// stdin belongs to the terminal. `opencode-antigravity-auth` prompts through
crates/oc-plugin/src/js/shim.mjs	376	54	plugin-abi	retained plugin package, SDK, host, or semver contract	    candidates.push(path.join(dir, "node_modules", "@opencode-ai", "sdk"));
crates/oc-plugin/src/js/shim.mjs	400	31	plugin-abi	retained plugin package, SDK, host, or semver contract	    "could not locate a real @opencode-ai/sdk with createOpencodeClient; " +
crates/oc-plugin/src/js/shim.mjs	447	57	plugin-abi	retained plugin package, SDK, host, or semver contract	            `${process.env.OPENCODE_SERVER_USERNAME ?? "opencode"}:${password}`,
crates/oc-plugin/src/js/shim.mjs	460	25	plugin-abi	retained plugin package, SDK, host, or semver contract	      throw new Error("@opencode-ai/sdk is unavailable to this file plugin fixture");
crates/oc-plugin/src/js/shim.mjs	497	14	plugin-abi	retained plugin package, SDK, host, or semver contract	 * `packages/opencode/src/plugin/shared.ts` `readV1Plugin`, in "detect" mode.
crates/oc-plugin/src/js/shim.mjs	529	14	plugin-abi	retained plugin package, SDK, host, or semver contract	 * `packages/opencode/src/plugin/index.ts:98-109` `getLegacyPlugins`: every
crates/oc-plugin/src/js/spec.rs	7	25	plugin-abi	retained plugin package, SDK, host, or semver contract	//!    cache. `packages/opencode/src/plugin/shared.ts:25` calls these
crates/oc-plugin/src/js/spec.rs	15	39	plugin-abi	retained plugin package, SDK, host, or semver contract	//!    compares `package.json.engines.opencode` against the version this binary
crates/oc-plugin/src/js/spec.rs	34	15	plugin-abi	retained plugin package, SDK, host, or semver contract	/// `packages/opencode/src/plugin/shared.ts:26`. A package may default-export
crates/oc-plugin/src/js/spec.rs	164	28	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// Mirrors the layout opencode already writes, measured on this machine:
crates/oc-plugin/src/js/spec.rs	281	42	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// Hooks the package advertises in `opencode.hooks`, if any.
crates/oc-plugin/src/js/spec.rs	285	20	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// (`@sunerpy/opencode-kiro-auth@0.20.6/package.json:56-63` vs
crates/oc-plugin/src/js/spec.rs	292	43	plugin-abi	retained plugin package, SDK, host, or semver contract	            .and_then(|manifest| manifest.opencode.as_ref())
crates/oc-plugin/src/js/spec.rs	302	39	plugin-abi	retained plugin package, SDK, host, or semver contract	    /// The package names no `engines.opencode` range.
crates/oc-plugin/src/js/spec.rs	360	5	plugin-abi	retained plugin package, SDK, host, or semver contract	    opencode: Option<OpencodeSection>,
crates/oc-plugin/src/js/spec.rs	363	10	plugin-abi	retained plugin package, SDK, host, or semver contract	/// The `opencode` block a plugin package may carry.
crates/oc-plugin/src/js/spec.rs	468	42	plugin-abi	retained plugin package, SDK, host, or semver contract	        .and_then(|engines| engines.get("opencode"))
crates/oc-plugin/src/jsonrpc.rs	6	22	plugin-abi	retained plugin package, SDK, host, or semver contract	//! order (`packages/opencode/src/plugin/loader.ts:203-235`).
crates/oc-plugin/src/wasm.rs	34	9	plugin-abi	retained plugin package, SDK, host, or semver contract	package opencode:plugin;
crates/oc-plugin/src/wasm.rs	273	39	plugin-abi	retained plugin package, SDK, host, or semver contract	                "component exports no opencode hook functions".to_owned(),
crates/oc-provider-compatible/src/family.rs	23	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/provider/provider.ts:108`, and the declaration is read
crates/oc-provider-compatible/src/family.rs	168	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// (`packages/opencode/src/provider/provider.ts:107-134`) and its custom loaders
crates/oc-provider-compatible/src/surface.rs	11	26	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! **Azure** (`packages/opencode/src/provider/provider.ts:154-160`):
crates/oc-provider-compatible/src/surface.rs	53	15	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// existing `opencode.json` keeps working unchanged.
crates/oc-pty/src/session.rs	91	37	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// Marks a shell as running inside opencode (`packages/core/src/pty.ts:178`).
crates/oc-pty/src/shells.rs	21	32	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	//! reason; see `.omo/notepads/opencode-rust/issues.md` for how this interacts with
crates/oc-search/src/embedded.rs	32	7	upstream-artifact-reference	explicit upstream command, config, protocol, provider, database, or fixture identifier	//! $ opencode debug rg files --glob '**/*.ts'
crates/oc-search/src/lib.rs	18	61	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! whatever the threads produce. Five consecutive runs of `opencode debug rg files`
crates/oc-search/src/types.rs	5	59	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! (`packages/schema/src/filesystem.ts:14-33`), because `opencode debug rg search`
crates/oc-server/src/api/catalog.rs	57	56	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// template files are byte-verified against `packages/opencode/src/**`. The V2 HTTP
crates/oc-server/src/api/catalog.rs	108	28	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// mirrors has none, and `opencode debug agent` prints the v1 shape. The V2 HTTP
crates/oc-server/src/api/catalog.rs	120	61	plugin-abi	retained plugin package, SDK, host, or semver contract	const V2_BUILTIN_SKILL_LOCATION: &str = "/builtin/customize-opencode.md";
crates/oc-server/src/api/catalog.rs	144	117	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	const V2_BUILTIN_SKILL_DESCRIPTION: &str = "Use ONLY when the user is editing or creating Zuno's own configuration: opencode.json, opencode.jsonc, files under .zuno/, or files under ~/.config/zuno/. Also use when creating or fixing Zuno agents, subagents, commands, skills, plugins, MCP servers, or permission rules. Do not use for the user's own application code, or for any project that is not configuring Zuno itself.";
crates/oc-server/src/api/catalog.rs	144	132	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	const V2_BUILTIN_SKILL_DESCRIPTION: &str = "Use ONLY when the user is editing or creating Zuno's own configuration: opencode.json, opencode.jsonc, files under .zuno/, or files under ~/.config/zuno/. Also use when creating or fixing Zuno agents, subagents, commands, skills, plugins, MCP servers, or permission rules. Do not use for the user's own application code, or for any project that is not configuring Zuno itself.";
crates/oc-server/src/api/catalog.rs	650	23	plugin-abi	retained plugin package, SDK, host, or semver contract	/// offers `customize-opencode`. So the skill sources are deliberately not supplied
crates/oc-server/src/api/provider.rs	58	41	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	/// `openai`'s two ChatGPT methods and `opencode`'s device flow are declared by
crates/oc-server/src/api/provider.rs	78	14	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        id: "opencode",
crates/oc-server/src/api/provider.rs	1043	53	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    fn locale_ordering_puts_lowercase_openai_before_opencode() {
crates/oc-server/src/api/pty.rs	115	17	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        .get("x-opencode-ticket")
crates/oc-server/src/api/v2/command-initialize.txt	15	39	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	- repo-local OpenCode config such as `opencode.json`
crates/oc-server/src/api/v2/command-initialize.txt	59	57	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	- content better stored in another file referenced via `opencode.json` `instructions`
crates/oc-server/src/auth.rs	5	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/server/auth.ts:17-26`). A configured username may be
crates/oc-server/src/auth.rs	6	67	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! empty; only an absent username receives the upstream default `opencode`.
crates/oc-server/src/auth.rs	29	51	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	            username: username.unwrap_or_else(|| "opencode".to_owned()),
crates/oc-server/src/auth.rs	52	49	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    /// The configured username, defaulting to `opencode` only when unset.
crates/oc-server/src/compat_v1.rs	7	16	plugin-abi	retained plugin package, SDK, host, or semver contract	//! (`packages/opencode/src/server/routes/instance/httpapi/api.ts:61-76`), and the
crates/oc-server/src/compat_v1.rs	274	19	plugin-abi	retained plugin package, SDK, host, or semver contract	const AG: &str = "opencode-antigravity-auth@1.6.0";
crates/oc-server/src/compat_v1.rs	275	30	plugin-abi	retained plugin package, SDK, host, or semver contract	const KIRO: &str = "@sunerpy/opencode-kiro-auth@0.20.6";
crates/oc-server/src/compat_v1.rs	281	22	plugin-abi	retained plugin package, SDK, host, or semver contract	/// `/config/.config/opencode/opencode.json:87-92`. Full derivation, including the
crates/oc-server/src/compat_v1.rs	281	31	plugin-abi	retained plugin package, SDK, host, or semver contract	/// `/config/.config/opencode/opencode.json:87-92`. Full derivation, including the
crates/oc-server/src/compat_v1.rs	290	23	plugin-abi	retained plugin package, SDK, host, or semver contract	        callsites: &["opencode-antigravity-auth: dist/src/plugin.js:1400,2319,2337,2366"],
crates/oc-server/src/compat_v1.rs	299	23	plugin-abi	retained plugin package, SDK, host, or semver contract	        callsites: &["opencode-antigravity-auth: dist/src/plugin/logger.js:45-50"],
crates/oc-server/src/compat_v1.rs	335	23	plugin-abi	retained plugin package, SDK, host, or semver contract	        callsites: &["opencode-kiro-auth: dist/core/request/request-handler.js:783-786"],
crates/oc-server/src/compat_v1.rs	344	23	plugin-abi	retained plugin package, SDK, host, or semver contract	        callsites: &["opencode-kiro-auth: dist/core/request/request-handler.js:787-790"],
crates/oc-server/src/compat_v1.rs	422	14	plugin-abi	retained plugin package, SDK, host, or semver contract	            "opencode-antigravity-auth: dist/src/plugin/recovery.js:293",
crates/oc-server/src/compat_v1.rs	443	14	plugin-abi	retained plugin package, SDK, host, or semver contract	            "opencode-antigravity-auth: dist/src/plugin/recovery.js:295",
crates/oc-server/src/compat_v1.rs	455	14	plugin-abi	retained plugin package, SDK, host, or semver contract	            "opencode-antigravity-auth: dist/src/plugin/recovery.js:126,198",
crates/oc-server/src/compat_v1.rs	456	14	plugin-abi	retained plugin package, SDK, host, or semver contract	            "opencode-antigravity-auth: dist/src/plugin.js:1077",
crates/oc-server/src/compat_v1.rs	476	14	plugin-abi	retained plugin package, SDK, host, or semver contract	            "opencode-antigravity-auth: dist/src/plugin.js:1086,1183,1254,2476",
crates/oc-server/src/compat_v1.rs	477	14	plugin-abi	retained plugin package, SDK, host, or semver contract	            "opencode-kiro-auth: dist/plugin.js:46-47",
crates/oc-server/src/directory.rs	3	33	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! The observable names are `x-opencode-directory` and `directory`
crates/oc-server/src/directory.rs	41	17	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	        .get("x-opencode-directory")
crates/oc-server/src/events.rs	42	48	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	    /// Creates a service over an initialized `opencode.db` pool.
crates/oc-snapshot/src/gc.rs	3	15	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! `packages/opencode/src/snapshot/index.ts:761-766` forks one fiber per store:
crates/oc-snapshot/src/git.rs	30	25	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `core` in `packages/opencode/src/snapshot/index.ts:25`.
crates/oc-snapshot/src/git.rs	33	24	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `cfg` in `packages/opencode/src/snapshot/index.ts:26`.
crates/oc-snapshot/src/git.rs	43	26	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `quote` in `packages/opencode/src/snapshot/index.ts:27`.
crates/oc-snapshot/src/lib.rs	11	21	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Ports `packages/opencode/src/snapshot/index.ts`.
crates/oc-snapshot/src/lock.rs	4	16	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! (`packages/opencode/src/snapshot/index.ts:53-64`) because `add`, `write-tree`
crates/oc-snapshot/src/lock.rs	7	48	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! It is deliberately *only* in-process. Two `opencode` processes sharing a store
crates/oc-snapshot/src/refcount.rs	357	17	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	        // /tmp/opencode/obs23/wt.
crates/oc-snapshot/src/refcount.rs	360	29	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	            Path::new("/tmp/opencode/obs23/wt"),
crates/oc-snapshot/src/store.rs	3	21	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Ports `packages/opencode/src/snapshot/index.ts`. One store serves **every**
crates/oc-snapshot/src/store.rs	10	43	upstream-artifact-reference	explicit upstream implementation or oracle reference	//! Verified by running the real binary (`opencode 1.18.12`,
crates/oc-snapshot/src/store.rs	14	20	upstream-artifact-reference	retained upstream wire, path, provider, fixture, or persisted identifier	//! $XDG_DATA_HOME/opencode/snapshot/<projectID>/<sha1(worktree path string)>
crates/oc-snapshot/src/store.rs	46	26	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `prune` in `packages/opencode/src/snapshot/index.ts:23` — the argument to
crates/oc-snapshot/src/store.rs	50	26	upstream-artifact-reference	explicit upstream implementation or oracle reference	/// `limit` in `packages/opencode/src/snapshot/index.ts:24` — untracked files
crates/oc-testkit/src/cassette.rs	5	53	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! The oracle records real provider traffic with `@opencode-ai/http-recorder` and
crates/oc-testkit/src/cassette.rs	494	38	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                        "the located opencode tree has no {RECORDINGS_SUBPATH}; point \
crates/oc-testkit/src/cassette.rs	502	72	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            remedy: "set OC_TESTKIT_ORACLE_SOURCE to a checkout of the opencode source tree"
crates/oc-testkit/src/cassette.rs	661	52	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            searched: vec![PathBuf::from("/missing/opencode/recordings")],
crates/oc-testkit/src/cli_normalize.rs	32	50	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! *different* program still diverges, and the `opencode` inside a data-directory
crates/oc-testkit/src/cli_normalize.rs	49	70	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// Grounded in what the binary emits, not in the library's source: `opencode mcp
crates/oc-testkit/src/cli_normalize.rs	176	6	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// `opencode mcp add` is masked, and the `opencode` in `<DATA>/opencode/auth.json`
crates/oc-testkit/src/cli_normalize.rs	176	44	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// `opencode mcp add` is masked, and the `opencode` in `<DATA>/opencode/auth.json`
crates/oc-testkit/src/cli_normalize.rs	176	65	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// `opencode mcp add` is masked, and the `opencode` in `<DATA>/opencode/auth.json`
crates/oc-testkit/src/cli_normalize.rs	391	130	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let clack = "\u{250c}  MCP Servers\n\u{2502}\n\u{25b2}  No MCP servers configured\n\u{2502}\n\u{2514}  Add servers with: opencode mcp add\n\n";
crates/oc-testkit/src/cli_normalize.rs	394	72	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "MCP Servers\nNo MCP servers configured\nAdd servers with: opencode mcp add\n"
crates/oc-testkit/src/cli_normalize.rs	441	50	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            mask_program_name("Add servers with: opencode mcp add", "opencode").as_ref(),
crates/oc-testkit/src/cli_normalize.rs	441	70	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            mask_program_name("Add servers with: opencode mcp add", "opencode").as_ref(),
crates/oc-testkit/src/cli_normalize.rs	450	39	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            mask_program_name("<DATA>/opencode/auth.json", "opencode").as_ref(),
crates/oc-testkit/src/cli_normalize.rs	450	61	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            mask_program_name("<DATA>/opencode/auth.json", "opencode").as_ref(),
crates/oc-testkit/src/cli_normalize.rs	451	21	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "<DATA>/opencode/auth.json"
crates/oc-testkit/src/cli_normalize.rs	455	37	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            mask_program_name("run: opencodex mcp add", "opencode").as_ref(),
crates/oc-testkit/src/cli_normalize.rs	455	58	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            mask_program_name("run: opencodex mcp add", "opencode").as_ref(),
crates/oc-testkit/src/cli_normalize.rs	456	19	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            "run: opencodex mcp add"
crates/oc-testkit/src/cli_normalize.rs	522	43	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            normalize_cli_stream(oracle, "opencode"),
crates/oc-testkit/src/cli_normalize.rs	534	47	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	                normalize_cli_stream(oracle, "opencode"),
crates/oc-testkit/src/cli_normalize.rs	546	45	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            normalize_cli_stream("done\n", "opencode"),
crates/oc-testkit/src/compat_report.rs	69	19	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// The real `opencode` binary, executed.
crates/oc-testkit/src/compat_report.rs	320	41	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	/// the next line still runs (`packages/opencode/src/session/processor.ts:424-432`)
crates/oc-testkit/src/compat_report.rs	329	29	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	/// `.omo/evidence/task-178-opencode-rust.txt`, inside a git repository and outside
crates/oc-testkit/src/compat_report.rs	362	48	historical-citation	immutable plan, evidence, checkout, or pre-rename citation	             1.18.18 in .omo/evidence/task-178-opencode-rust.txt, inside a git repository \
crates/oc-testkit/src/compat_report.rs	376	24	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	             (packages/opencode/src/session/summary.ts:82-99), which `revert` then refreshes \
crates/oc-testkit/src/compat_report.rs	377	24	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	             (packages/opencode/src/session/revert.ts:70-77). Interoperability is unaffected and \
crates/oc-testkit/src/config_fixture.rs	8	48	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! 1. the global directory, `$XDG_CONFIG_HOME/opencode/opencode.{json,jsonc}`;
crates/oc-testkit/src/config_fixture.rs	8	57	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! 1. the global directory, `$XDG_CONFIG_HOME/opencode/opencode.{json,jsonc}`;
crates/oc-testkit/src/config_fixture.rs	9	16	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! 2. every `.opencode` directory from the working directory up to the worktree
crates/oc-testkit/src/config_fixture.rs	11	16	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! 3. `$HOME/.opencode`;
crates/oc-testkit/src/config_fixture.rs	13	9	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! 5. `opencode.{json,jsonc}` files walked up from the working directory, in
crates/oc-testkit/src/config_fixture.rs	20	49	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! global only, project only, both, a nested `.opencode` chain, an env-var layer,
crates/oc-testkit/src/config_fixture.rs	24	40	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	//! Ordering note taken from `packages/opencode/src/config/paths.ts`: the ancestor
crates/oc-testkit/src/config_fixture.rs	36	36	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	pub const CONFIG_BASENAME: &str = "opencode";
crates/oc-testkit/src/config_fixture.rs	41	27	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// `$XDG_CONFIG_HOME/opencode/`.
crates/oc-testkit/src/config_fixture.rs	43	17	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// `$HOME/.opencode/`.
crates/oc-testkit/src/config_fixture.rs	45	13	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// A `.opencode/` directory inside the project tree.
crates/oc-testkit/src/config_fixture.rs	47	13	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// An `opencode.json` or `.jsonc` file inside the project tree.
crates/oc-testkit/src/config_fixture.rs	104	33	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `$XDG_CONFIG_HOME/opencode/opencode.json`.
crates/oc-testkit/src/config_fixture.rs	104	42	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `$XDG_CONFIG_HOME/opencode/opencode.json`.
crates/oc-testkit/src/config_fixture.rs	114	20	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	115	61	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let zuno = self.env.xdg_config().join("zuno").join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	119	33	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `$XDG_CONFIG_HOME/opencode/opencode.jsonc`.
crates/oc-testkit/src/config_fixture.rs	119	42	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `$XDG_CONFIG_HOME/opencode/opencode.jsonc`.
crates/oc-testkit/src/config_fixture.rs	129	20	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .join("opencode.jsonc");
crates/oc-testkit/src/config_fixture.rs	130	61	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let zuno = self.env.xdg_config().join("zuno").join("opencode.jsonc");
crates/oc-testkit/src/config_fixture.rs	134	23	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `$HOME/.opencode/opencode.json`.
crates/oc-testkit/src/config_fixture.rs	134	32	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `$HOME/.opencode/opencode.json`.
crates/oc-testkit/src/config_fixture.rs	139	21	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    pub fn home_dot_opencode(self, contents: &str) -> Result<Self> {
crates/oc-testkit/src/config_fixture.rs	140	43	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let path = self.env.home().join(".opencode").join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	140	60	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let path = self.env.home().join(".opencode").join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	141	56	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let zuno = self.env.home().join(".zuno").join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	145	37	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `<project>/<relative>/opencode.json`.
crates/oc-testkit/src/config_fixture.rs	153	60	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let path = self.env.project().join(relative).join("opencode.json");
crates/oc-testkit/src/config_fixture.rs	157	37	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `<project>/<relative>/opencode.jsonc`.
crates/oc-testkit/src/config_fixture.rs	163	60	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	        let path = self.env.project().join(relative).join("opencode.jsonc");
crates/oc-testkit/src/config_fixture.rs	167	38	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `<project>/<relative>/.opencode/opencode.json`.
crates/oc-testkit/src/config_fixture.rs	167	47	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    /// Write `<project>/<relative>/.opencode/opencode.json`.
crates/oc-testkit/src/config_fixture.rs	172	24	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	    pub fn project_dot_opencode(self, relative: &str, contents: &str) -> Result<Self> {
crates/oc-testkit/src/config_fixture.rs	177	21	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .join(".opencode")
crates/oc-testkit/src/config_fixture.rs	178	20	upstream-artifact-reference	upstream oracle harness, bundled skill, or captured snapshot	            .join("opencode.json");
